year,month,doy,mday,hod,min,date,fm10,utc_prov,utc_rounded,hod_utc,doy_utc
1997,7,206,25,4,45,1997-07-25 04:45:00,10.4,1997-07-25 11:45:00,1997-07-25 12:00:00,12,206
1997,7,206,25,17,15,1997-07-25 17:15:00,6.3,1997-07-26 00:15:00,1997-07-26 00:00:00,0,207
1997,7,207,26,7,0,1997-07-26 07:00:00,9.2,1997-07-26 14:00:00,1997-07-26 14:00:00,14,207
1997,7,207,26,17,15,1997-07-26 17:15:00,6.3,1997-07-27 00:15:00,1997-07-27 00:00:00,0,208
1997,7,208,27,5,0,1997-07-27 05:00:00,10.0,1997-07-27 12:00:00,1997-07-27 12:00:00,12,208
1997,7,208,27,17,45,1997-07-27 17:45:00,6.2,1997-07-28 00:45:00,1997-07-28 01:00:00,1,209
1997,7,209,28,5,0,1997-07-28 05:00:00,15.4,1997-07-28 12:00:00,1997-07-28 12:00:00,12,209
1997,7,209,28,15,15,1997-07-28 15:15:00,22.2,1997-07-28 22:15:00,1997-07-28 22:00:00,22,209
1997,7,210,29,6,30,1997-07-29 06:30:00,23.6,1997-07-29 13:30:00,1997-07-29 14:00:00,14,210
1997,7,210,29,15,15,1997-07-29 15:15:00,13.6,1997-07-29 22:15:00,1997-07-29 22:00:00,22,210
1997,7,211,30,6,0,1997-07-30 06:00:00,28.6,1997-07-30 13:00:00,1997-07-30 13:00:00,13,211
1997,7,211,30,15,15,1997-07-30 15:15:00,11.3,1997-07-30 22:15:00,1997-07-30 22:00:00,22,211
1997,7,212,31,4,45,1997-07-31 04:45:00,17.9,1997-07-31 11:45:00,1997-07-31 12:00:00,12,212
1997,7,212,31,16,30,1997-07-31 16:30:00,9.2,1997-07-31 23:30:00,1997-08-01 00:00:00,0,213
1997,8,213,1,5,0,1997-08-01 05:00:00,14.6,1997-08-01 12:00:00,1997-08-01 12:00:00,12,213
1997,8,213,1,15,30,1997-08-01 15:30:00,7.3,1997-08-01 22:30:00,1997-08-01 22:00:00,22,213
1997,8,214,2,5,15,1997-08-02 05:15:00,11.4,1997-08-02 12:15:00,1997-08-02 12:00:00,12,214
1997,8,214,2,15,15,1997-08-02 15:15:00,7.7,1997-08-02 22:15:00,1997-08-02 22:00:00,22,214
1997,8,215,3,5,30,1997-08-03 05:30:00,13.5,1997-08-03 12:30:00,1997-08-03 12:00:00,12,215
1997,8,215,3,18,0,1997-08-03 18:00:00,9.0,1997-08-04 01:00:00,1997-08-04 01:00:00,1,216
1997,8,216,4,4,45,1997-08-04 04:45:00,15.3,1997-08-04 11:45:00,1997-08-04 12:00:00,12,216
1997,8,216,4,15,30,1997-08-04 15:30:00,7.5,1997-08-04 22:30:00,1997-08-04 22:00:00,22,216
1997,8,217,5,4,45,1997-08-05 04:45:00,13.4,1997-08-05 11:45:00,1997-08-05 12:00:00,12,217
1997,8,217,5,14,45,1997-08-05 14:45:00,8.1,1997-08-05 21:45:00,1997-08-05 22:00:00,22,217
1997,8,218,6,7,15,1997-08-06 07:15:00,44.3,1997-08-06 14:15:00,1997-08-06 14:00:00,14,218
1997,8,218,6,15,30,1997-08-06 15:30:00,46.3,1997-08-06 22:30:00,1997-08-06 22:00:00,22,218
1997,8,219,7,6,0,1997-08-07 06:00:00,40.5,1997-08-07 13:00:00,1997-08-07 13:00:00,13,219
1997,8,219,7,17,30,1997-08-07 17:30:00,15.0,1997-08-08 00:30:00,1997-08-08 00:00:00,0,220
1997,8,220,8,4,45,1997-08-08 04:45:00,28.2,1997-08-08 11:45:00,1997-08-08 12:00:00,12,220
1997,8,220,8,17,0,1997-08-08 17:00:00,10.8,1997-08-09 00:00:00,1997-08-09 00:00:00,0,221
1997,8,221,9,5,0,1997-08-09 05:00:00,19.9,1997-08-09 12:00:00,1997-08-09 12:00:00,12,221
1997,8,221,9,15,15,1997-08-09 15:15:00,8.9,1997-08-09 22:15:00,1997-08-09 22:00:00,22,221
1997,8,222,10,5,45,1997-08-10 05:45:00,14.0,1997-08-10 12:45:00,1997-08-10 13:00:00,13,222
1997,8,224,12,5,0,1997-08-12 05:00:00,38.1,1997-08-12 12:00:00,1997-08-12 12:00:00,12,224
1997,8,224,12,17,0,1997-08-12 17:00:00,12.6,1997-08-13 00:00:00,1997-08-13 00:00:00,0,225
1997,8,225,13,5,0,1997-08-13 05:00:00,24.7,1997-08-13 12:00:00,1997-08-13 12:00:00,12,225
1997,8,225,13,17,45,1997-08-13 17:45:00,14.5,1997-08-14 00:45:00,1997-08-14 01:00:00,1,226
1997,8,226,14,5,30,1997-08-14 05:30:00,19.3,1997-08-14 12:30:00,1997-08-14 12:00:00,12,226
1997,8,226,14,15,45,1997-08-14 15:45:00,8.6,1997-08-14 22:45:00,1997-08-14 23:00:00,23,226
1997,8,227,15,4,45,1997-08-15 04:45:00,19.3,1997-08-15 11:45:00,1997-08-15 12:00:00,12,227
1997,8,227,15,19,15,1997-08-15 19:15:00,9.6,1997-08-16 02:15:00,1997-08-16 02:00:00,2,228
1997,8,228,16,6,0,1997-08-16 06:00:00,13.9,1997-08-16 13:00:00,1997-08-16 13:00:00,13,228
1997,8,228,16,19,0,1997-08-16 19:00:00,7.9,1997-08-17 02:00:00,1997-08-17 02:00:00,2,229
1997,8,229,17,6,0,1997-08-17 06:00:00,11.5,1997-08-17 13:00:00,1997-08-17 13:00:00,13,229
1997,8,229,17,17,45,1997-08-17 17:45:00,10.4,1997-08-18 00:45:00,1997-08-18 01:00:00,1,230
1997,8,230,18,4,30,1997-08-18 04:30:00,14.9,1997-08-18 11:30:00,1997-08-18 12:00:00,12,230
1997,8,230,18,16,30,1997-08-18 16:30:00,24.6,1997-08-18 23:30:00,1997-08-19 00:00:00,0,231
1997,8,231,19,5,15,1997-08-19 05:15:00,35.3,1997-08-19 12:15:00,1997-08-19 12:00:00,12,231
1997,8,231,19,15,30,1997-08-19 15:30:00,9.5,1997-08-19 22:30:00,1997-08-19 22:00:00,22,231
1997,8,232,20,4,30,1997-08-20 04:30:00,20.5,1997-08-20 11:30:00,1997-08-20 12:00:00,12,232
1997,8,232,20,17,30,1997-08-20 17:30:00,8.9,1997-08-21 00:30:00,1997-08-21 00:00:00,0,233
1997,8,233,21,4,45,1997-08-21 04:45:00,17.0,1997-08-21 11:45:00,1997-08-21 12:00:00,12,233
1997,8,233,21,15,30,1997-08-21 15:30:00,9.0,1997-08-21 22:30:00,1997-08-21 22:00:00,22,233
1997,8,234,22,4,30,1997-08-22 04:30:00,16.0,1997-08-22 11:30:00,1997-08-22 12:00:00,12,234
1997,8,234,22,17,30,1997-08-22 17:30:00,9.6,1997-08-23 00:30:00,1997-08-23 00:00:00,0,235
1997,8,235,23,4,45,1997-08-23 04:45:00,18.1,1997-08-23 11:45:00,1997-08-23 12:00:00,12,235
1997,8,235,23,17,15,1997-08-23 17:15:00,8.5,1997-08-24 00:15:00,1997-08-24 00:00:00,0,236
1997,8,236,24,5,45,1997-08-24 05:45:00,16.3,1997-08-24 12:45:00,1997-08-24 13:00:00,13,236
1997,8,236,24,17,45,1997-08-24 17:45:00,7.7,1997-08-25 00:45:00,1997-08-25 01:00:00,1,237
1997,8,237,25,4,30,1997-08-25 04:30:00,11.9,1997-08-25 11:30:00,1997-08-25 12:00:00,12,237
1997,8,237,25,16,30,1997-08-25 16:30:00,6.7,1997-08-25 23:30:00,1997-08-26 00:00:00,0,238
1997,8,238,26,4,30,1997-08-26 04:30:00,12.2,1997-08-26 11:30:00,1997-08-26 12:00:00,12,238
1997,8,238,26,17,0,1997-08-26 17:00:00,6.8,1997-08-27 00:00:00,1997-08-27 00:00:00,0,239
1997,8,239,27,6,30,1997-08-27 06:30:00,9.8,1997-08-27 13:30:00,1997-08-27 14:00:00,14,239
1997,8,239,27,15,15,1997-08-27 15:15:00,5.9,1997-08-27 22:15:00,1997-08-27 22:00:00,22,239
1997,8,240,28,4,45,1997-08-28 04:45:00,10.2,1997-08-28 11:45:00,1997-08-28 12:00:00,12,240
1997,8,240,28,16,30,1997-08-28 16:30:00,6.0,1997-08-28 23:30:00,1997-08-29 00:00:00,0,241
1997,8,241,29,7,0,1997-08-29 07:00:00,8.2,1997-08-29 14:00:00,1997-08-29 14:00:00,14,241
1997,8,241,29,17,30,1997-08-29 17:30:00,5.9,1997-08-30 00:30:00,1997-08-30 00:00:00,0,242
1997,8,242,30,5,0,1997-08-30 05:00:00,9.2,1997-08-30 12:00:00,1997-08-30 12:00:00,12,242
1997,8,242,30,15,30,1997-08-30 15:30:00,5.2,1997-08-30 22:30:00,1997-08-30 22:00:00,22,242
1997,8,243,31,5,45,1997-08-31 05:45:00,10.6,1997-08-31 12:45:00,1997-08-31 13:00:00,13,243
1997,8,243,31,16,45,1997-08-31 16:45:00,7.5,1997-08-31 23:45:00,1997-09-01 00:00:00,0,244
1997,9,244,1,5,15,1997-09-01 05:15:00,12.6,1997-09-01 12:15:00,1997-09-01 12:00:00,12,244
1997,9,244,1,17,30,1997-09-01 17:30:00,6.4,1997-09-02 00:30:00,1997-09-02 00:00:00,0,245
1997,9,245,2,4,45,1997-09-02 04:45:00,9.9,1997-09-02 11:45:00,1997-09-02 12:00:00,12,245
1997,9,245,2,17,0,1997-09-02 17:00:00,8.3,1997-09-03 00:00:00,1997-09-03 00:00:00,0,246
1997,9,246,3,5,30,1997-09-03 05:30:00,18.1,1997-09-03 12:30:00,1997-09-03 12:00:00,12,246
1997,9,246,3,15,30,1997-09-03 15:30:00,13.2,1997-09-03 22:30:00,1997-09-03 22:00:00,22,246
1997,9,247,4,5,0,1997-09-04 05:00:00,16.0,1997-09-04 12:00:00,1997-09-04 12:00:00,12,247
1997,9,247,4,16,45,1997-09-04 16:45:00,8.6,1997-09-04 23:45:00,1997-09-05 00:00:00,0,248
1997,9,248,5,7,0,1997-09-05 07:00:00,15.9,1997-09-05 14:00:00,1997-09-05 14:00:00,14,248
1997,9,248,5,16,45,1997-09-05 16:45:00,8.8,1997-09-05 23:45:00,1997-09-06 00:00:00,0,249
1997,9,249,6,5,45,1997-09-06 05:45:00,13.3,1997-09-06 12:45:00,1997-09-06 13:00:00,13,249
1997,9,249,6,18,15,1997-09-06 18:15:00,11.7,1997-09-07 01:15:00,1997-09-07 01:00:00,1,250
1997,9,250,7,5,45,1997-09-07 05:45:00,27.2,1997-09-07 12:45:00,1997-09-07 13:00:00,13,250
1997,9,250,7,17,45,1997-09-07 17:45:00,9.4,1997-09-08 00:45:00,1997-09-08 01:00:00,1,251
1997,9,251,8,4,45,1997-09-08 04:45:00,14.1,1997-09-08 11:45:00,1997-09-08 12:00:00,12,251
1997,9,251,8,19,0,1997-09-08 19:00:00,9.5,1997-09-09 02:00:00,1997-09-09 02:00:00,2,252
1997,9,252,9,5,30,1997-09-09 05:30:00,22.9,1997-09-09 12:30:00,1997-09-09 12:00:00,12,252
1997,9,252,9,15,30,1997-09-09 15:30:00,12.1,1997-09-09 22:30:00,1997-09-09 22:00:00,22,252
1997,9,253,10,5,15,1997-09-10 05:15:00,15.6,1997-09-10 12:15:00,1997-09-10 12:00:00,12,253
1997,9,253,10,17,30,1997-09-10 17:30:00,8.3,1997-09-11 00:30:00,1997-09-11 00:00:00,0,254
1997,9,254,11,6,0,1997-09-11 06:00:00,10.8,1997-09-11 13:00:00,1997-09-11 13:00:00,13,254
1997,9,254,11,14,45,1997-09-11 14:45:00,7.1,1997-09-11 21:45:00,1997-09-11 22:00:00,22,254
1997,9,255,12,4,30,1997-09-12 04:30:00,11.9,1997-09-12 11:30:00,1997-09-12 12:00:00,12,255
1997,9,255,12,15,0,1997-09-12 15:00:00,7.3,1997-09-12 22:00:00,1997-09-12 22:00:00,22,255
1997,9,256,13,5,0,1997-09-13 05:00:00,15.3,1997-09-13 12:00:00,1997-09-13 12:00:00,12,256
1997,9,256,13,16,45,1997-09-13 16:45:00,8.0,1997-09-13 23:45:00,1997-09-14 00:00:00,0,257
1997,9,257,14,5,45,1997-09-14 05:45:00,12.2,1997-09-14 12:45:00,1997-09-14 13:00:00,13,257
1997,9,257,14,17,30,1997-09-14 17:30:00,7.4,1997-09-15 00:30:00,1997-09-15 00:00:00,0,258
1997,9,258,15,8,15,1997-09-15 08:15:00,9.2,1997-09-15 15:15:00,1997-09-15 15:00:00,15,258
1997,9,258,15,17,0,1997-09-15 17:00:00,6.4,1997-09-16 00:00:00,1997-09-16 00:00:00,0,259
1997,9,259,16,5,45,1997-09-16 05:45:00,8.1,1997-09-16 12:45:00,1997-09-16 13:00:00,13,259
1997,9,259,16,16,45,1997-09-16 16:45:00,6.1,1997-09-16 23:45:00,1997-09-17 00:00:00,0,260
1997,9,260,17,7,45,1997-09-17 07:45:00,7.9,1997-09-17 14:45:00,1997-09-17 15:00:00,15,260
1997,9,260,17,17,30,1997-09-17 17:30:00,7.4,1997-09-18 00:30:00,1997-09-18 00:00:00,0,261
1997,9,261,18,5,30,1997-09-18 05:30:00,14.8,1997-09-18 12:30:00,1997-09-18 12:00:00,12,261
1997,9,261,18,17,0,1997-09-18 17:00:00,5.7,1997-09-19 00:00:00,1997-09-19 00:00:00,0,262
1997,9,262,19,5,0,1997-09-19 05:00:00,7.1,1997-09-19 12:00:00,1997-09-19 12:00:00,12,262
1997,9,262,19,15,0,1997-09-19 15:00:00,5.9,1997-09-19 22:00:00,1997-09-19 22:00:00,22,262
1997,9,263,20,5,0,1997-09-20 05:00:00,35.1,1997-09-20 12:00:00,1997-09-20 12:00:00,12,263
1997,9,263,20,16,0,1997-09-20 16:00:00,18.0,1997-09-20 23:00:00,1997-09-20 23:00:00,23,263
1997,9,264,21,6,0,1997-09-21 06:00:00,17.5,1997-09-21 13:00:00,1997-09-21 13:00:00,13,264
1997,9,264,21,15,45,1997-09-21 15:45:00,13.3,1997-09-21 22:45:00,1997-09-21 23:00:00,23,264
1997,9,265,22,6,30,1997-09-22 06:30:00,42.0,1997-09-22 13:30:00,1997-09-22 14:00:00,14,265
1997,9,265,22,17,0,1997-09-22 17:00:00,42.1,1997-09-23 00:00:00,1997-09-23 00:00:00,0,266
1997,9,266,23,5,15,1997-09-23 05:15:00,50.1,1997-09-23 12:15:00,1997-09-23 12:00:00,12,266
1997,9,266,23,18,30,1997-09-23 18:30:00,24.0,1997-09-24 01:30:00,1997-09-24 02:00:00,2,267
1997,9,267,24,5,45,1997-09-24 05:45:00,21.8,1997-09-24 12:45:00,1997-09-24 13:00:00,13,267
1997,9,267,24,15,30,1997-09-24 15:30:00,12.9,1997-09-24 22:30:00,1997-09-24 22:00:00,22,267
1997,9,268,25,5,0,1997-09-25 05:00:00,22.4,1997-09-25 12:00:00,1997-09-25 12:00:00,12,268
1997,9,268,25,15,45,1997-09-25 15:45:00,8.4,1997-09-25 22:45:00,1997-09-25 23:00:00,23,268
1997,9,269,26,5,0,1997-09-26 05:00:00,16.8,1997-09-26 12:00:00,1997-09-26 12:00:00,12,269
1997,9,269,26,15,30,1997-09-26 15:30:00,7.8,1997-09-26 22:30:00,1997-09-26 22:00:00,22,269
1997,9,270,27,5,15,1997-09-27 05:15:00,11.5,1997-09-27 12:15:00,1997-09-27 12:00:00,12,270
1997,9,270,27,14,30,1997-09-27 14:30:00,6.6,1997-09-27 21:30:00,1997-09-27 22:00:00,22,270
1997,9,271,28,6,0,1997-09-28 06:00:00,9.6,1997-09-28 13:00:00,1997-09-28 13:00:00,13,271
1997,9,271,28,14,45,1997-09-28 14:45:00,6.1,1997-09-28 21:45:00,1997-09-28 22:00:00,22,271
1997,9,272,29,4,45,1997-09-29 04:45:00,9.7,1997-09-29 11:45:00,1997-09-29 12:00:00,12,272
1997,9,272,29,17,0,1997-09-29 17:00:00,6.4,1997-09-30 00:00:00,1997-09-30 00:00:00,0,273
1997,9,273,30,4,45,1997-09-30 04:45:00,10.7,1997-09-30 11:45:00,1997-09-30 12:00:00,12,273
1997,9,273,30,16,30,1997-09-30 16:30:00,6.8,1997-09-30 23:30:00,1997-10-01 00:00:00,0,274
1997,10,274,1,4,15,1997-10-01 04:15:00,8.1,1997-10-01 11:15:00,1997-10-01 11:00:00,11,274
1997,10,274,1,17,45,1997-10-01 17:45:00,8.4,1997-10-02 00:45:00,1997-10-02 01:00:00,1,275
1997,10,275,2,4,30,1997-10-02 04:30:00,12.9,1997-10-02 11:30:00,1997-10-02 12:00:00,12,275
1997,10,275,2,17,30,1997-10-02 17:30:00,6.7,1997-10-03 00:30:00,1997-10-03 00:00:00,0,276
1997,10,276,3,4,30,1997-10-03 04:30:00,8.5,1997-10-03 11:30:00,1997-10-03 12:00:00,12,276
1997,10,276,3,17,0,1997-10-03 17:00:00,7.4,1997-10-04 00:00:00,1997-10-04 00:00:00,0,277
1997,10,277,4,4,0,1997-10-04 04:00:00,10.8,1997-10-04 11:00:00,1997-10-04 11:00:00,11,277
1997,10,277,4,17,15,1997-10-04 17:15:00,8.5,1997-10-05 00:15:00,1997-10-05 00:00:00,0,278
1997,10,278,5,5,30,1997-10-05 05:30:00,12.5,1997-10-05 12:30:00,1997-10-05 12:00:00,12,278
1997,10,278,5,14,45,1997-10-05 14:45:00,7.8,1997-10-05 21:45:00,1997-10-05 22:00:00,22,278
1997,10,279,6,5,15,1997-10-06 05:15:00,13.1,1997-10-06 12:15:00,1997-10-06 12:00:00,12,279
1997,10,279,6,15,30,1997-10-06 15:30:00,9.3,1997-10-06 22:30:00,1997-10-06 22:00:00,22,279
1997,10,280,7,4,45,1997-10-07 04:45:00,14.5,1997-10-07 11:45:00,1997-10-07 12:00:00,12,280
1997,10,280,7,15,15,1997-10-07 15:15:00,11.8,1997-10-07 22:15:00,1997-10-07 22:00:00,22,280
1997,10,281,8,5,0,1997-10-08 05:00:00,45.4,1997-10-08 12:00:00,1997-10-08 12:00:00,12,281
1997,10,281,8,15,0,1997-10-08 15:00:00,12.6,1997-10-08 22:00:00,1997-10-08 22:00:00,22,281
1997,10,282,9,5,45,1997-10-09 05:45:00,15.9,1997-10-09 12:45:00,1997-10-09 13:00:00,13,282
1997,10,282,9,15,30,1997-10-09 15:30:00,9.9,1997-10-09 22:30:00,1997-10-09 22:00:00,22,282
1997,10,283,10,5,15,1997-10-10 05:15:00,20.6,1997-10-10 12:15:00,1997-10-10 12:00:00,12,283
1997,10,283,10,17,15,1997-10-10 17:15:00,13.8,1997-10-11 00:15:00,1997-10-11 00:00:00,0,284
1997,10,284,11,6,0,1997-10-11 06:00:00,21.0,1997-10-11 13:00:00,1997-10-11 13:00:00,13,284
1997,10,284,11,15,30,1997-10-11 15:30:00,45.7,1997-10-11 22:30:00,1997-10-11 22:00:00,22,284
1997,10,285,12,6,15,1997-10-12 06:15:00,40.4,1997-10-12 13:15:00,1997-10-12 13:00:00,13,285
1997,10,285,12,14,45,1997-10-12 14:45:00,16.0,1997-10-12 21:45:00,1997-10-12 22:00:00,22,285
1997,10,286,13,5,30,1997-10-13 05:30:00,17.3,1997-10-13 12:30:00,1997-10-13 12:00:00,12,286
1997,10,286,13,15,0,1997-10-13 15:00:00,11.1,1997-10-13 22:00:00,1997-10-13 22:00:00,22,286
1997,10,287,14,6,30,1997-10-14 06:30:00,16.4,1997-10-14 13:30:00,1997-10-14 14:00:00,14,287
1997,10,287,14,15,15,1997-10-14 15:15:00,9.2,1997-10-14 22:15:00,1997-10-14 22:00:00,22,287
1997,10,288,15,5,0,1997-10-15 05:00:00,13.0,1997-10-15 12:00:00,1997-10-15 12:00:00,12,288
1997,10,288,15,16,0,1997-10-15 16:00:00,8.4,1997-10-15 23:00:00,1997-10-15 23:00:00,23,288
1997,10,289,16,6,15,1997-10-16 06:15:00,14.2,1997-10-16 13:15:00,1997-10-16 13:00:00,13,289
1997,10,289,16,15,0,1997-10-16 15:00:00,9.5,1997-10-16 22:00:00,1997-10-16 22:00:00,22,289
1997,10,290,17,6,0,1997-10-17 06:00:00,19.9,1997-10-17 13:00:00,1997-10-17 13:00:00,13,290
1997,10,290,17,14,30,1997-10-17 14:30:00,12.2,1997-10-17 21:30:00,1997-10-17 22:00:00,22,290
1997,10,291,18,6,0,1997-10-18 06:00:00,22.6,1997-10-18 13:00:00,1997-10-18 13:00:00,13,291
1997,10,291,18,15,0,1997-10-18 15:00:00,10.8,1997-10-18 22:00:00,1997-10-18 22:00:00,22,291
1997,10,292,19,6,0,1997-10-19 06:00:00,20.2,1997-10-19 13:00:00,1997-10-19 13:00:00,13,292
1997,10,292,19,14,45,1997-10-19 14:45:00,13.5,1997-10-19 21:45:00,1997-10-19 22:00:00,22,292
1997,10,293,20,5,30,1997-10-20 05:30:00,17.2,1997-10-20 12:30:00,1997-10-20 12:00:00,12,293
1997,10,293,20,15,30,1997-10-20 15:30:00,14.4,1997-10-20 22:30:00,1997-10-20 22:00:00,22,293
1997,10,294,21,4,45,1997-10-21 04:45:00,15.8,1997-10-21 11:45:00,1997-10-21 12:00:00,12,294
1997,10,294,21,16,15,1997-10-21 16:15:00,11.7,1997-10-21 23:15:00,1997-10-21 23:00:00,23,294
1997,10,295,22,5,0,1997-10-22 05:00:00,15.4,1997-10-22 12:00:00,1997-10-22 12:00:00,12,295
1997,10,295,22,15,45,1997-10-22 15:45:00,11.2,1997-10-22 22:45:00,1997-10-22 23:00:00,23,295
1997,10,296,23,4,45,1997-10-23 04:45:00,17.3,1997-10-23 11:45:00,1997-10-23 12:00:00,12,296
1997,10,296,23,16,15,1997-10-23 16:15:00,15.4,1997-10-23 23:15:00,1997-10-23 23:00:00,23,296
1997,10,297,24,6,0,1997-10-24 06:00:00,30.9,1997-10-24 13:00:00,1997-10-24 13:00:00,13,297
1997,10,297,24,15,30,1997-10-24 15:30:00,16.9,1997-10-24 22:30:00,1997-10-24 22:00:00,22,297
1997,10,298,25,5,30,1997-10-25 05:30:00,47.1,1997-10-25 12:30:00,1997-10-25 12:00:00,12,298
1997,10,299,26,6,30,1997-10-26 06:30:00,28.4,1997-10-26 13:30:00,1997-10-26 14:00:00,14,299
1997,10,299,26,15,15,1997-10-26 15:15:00,20.4,1997-10-26 22:15:00,1997-10-26 22:00:00,22,299
1997,10,300,27,6,30,1997-10-27 06:30:00,23.4,1997-10-27 13:30:00,1997-10-27 14:00:00,14,300
1997,10,300,27,15,30,1997-10-27 15:30:00,12.8,1997-10-27 22:30:00,1997-10-27 22:00:00,22,300
1997,10,301,28,7,0,1997-10-28 07:00:00,16.4,1997-10-28 14:00:00,1997-10-28 14:00:00,14,301
1997,10,301,28,15,0,1997-10-28 15:00:00,11.0,1997-10-28 22:00:00,1997-10-28 22:00:00,22,301
1997,10,302,29,5,45,1997-10-29 05:45:00,20.3,1997-10-29 12:45:00,1997-10-29 13:00:00,13,302
1997,10,302,29,15,30,1997-10-29 15:30:00,11.6,1997-10-29 22:30:00,1997-10-29 22:00:00,22,302
1997,10,303,30,5,45,1997-10-30 05:45:00,21.7,1997-10-30 12:45:00,1997-10-30 13:00:00,13,303
1997,10,303,30,15,0,1997-10-30 15:00:00,11.2,1997-10-30 22:00:00,1997-10-30 22:00:00,22,303
1997,10,304,31,5,15,1997-10-31 05:15:00,15.3,1997-10-31 12:15:00,1997-10-31 12:00:00,12,304
1997,10,304,31,15,15,1997-10-31 15:15:00,9.2,1997-10-31 22:15:00,1997-10-31 22:00:00,22,304
1997,11,305,1,7,0,1997-11-01 07:00:00,11.7,1997-11-01 14:00:00,1997-11-01 14:00:00,14,305
1997,11,305,1,16,0,1997-11-01 16:00:00,9.5,1997-11-01 23:00:00,1997-11-01 23:00:00,23,305
1997,11,306,2,6,45,1997-11-02 06:45:00,11.3,1997-11-02 13:45:00,1997-11-02 14:00:00,14,306
1997,11,307,3,6,30,1997-11-03 06:30:00,10.1,1997-11-03 13:30:00,1997-11-03 14:00:00,14,307
1997,11,307,3,15,0,1997-11-03 15:00:00,8.4,1997-11-03 22:00:00,1997-11-03 22:00:00,22,307
1997,11,308,4,6,15,1997-11-04 06:15:00,10.6,1997-11-04 13:15:00,1997-11-04 13:00:00,13,308
1997,11,308,4,16,0,1997-11-04 16:00:00,8.2,1997-11-04 23:00:00,1997-11-04 23:00:00,23,308
1997,11,309,5,6,30,1997-11-05 06:30:00,11.9,1997-11-05 13:30:00,1997-11-05 14:00:00,14,309
1997,11,309,5,15,45,1997-11-05 15:45:00,10.1,1997-11-05 22:45:00,1997-11-05 23:00:00,23,309
1997,11,310,6,7,15,1997-11-06 07:15:00,17.2,1997-11-06 14:15:00,1997-11-06 14:00:00,14,310
1997,11,310,6,15,45,1997-11-06 15:45:00,11.6,1997-11-06 22:45:00,1997-11-06 23:00:00,23,310
1997,11,311,7,6,15,1997-11-07 06:15:00,17.6,1997-11-07 13:15:00,1997-11-07 13:00:00,13,311
1997,11,311,7,15,30,1997-11-07 15:30:00,10.6,1997-11-07 22:30:00,1997-11-07 22:00:00,22,311
1997,11,312,8,6,15,1997-11-08 06:15:00,15.2,1997-11-08 13:15:00,1997-11-08 13:00:00,13,312
1997,11,312,8,16,15,1997-11-08 16:15:00,11.6,1997-11-08 23:15:00,1997-11-08 23:00:00,23,312
1997,11,313,9,6,30,1997-11-09 06:30:00,16.8,1997-11-09 13:30:00,1997-11-09 14:00:00,14,313
1997,11,313,9,15,0,1997-11-09 15:00:00,16.5,1997-11-09 22:00:00,1997-11-09 22:00:00,22,313
1997,11,314,10,6,45,1997-11-10 06:45:00,21.5,1997-11-10 13:45:00,1997-11-10 14:00:00,14,314
1997,11,314,10,15,45,1997-11-10 15:45:00,16.2,1997-11-10 22:45:00,1997-11-10 23:00:00,23,314
1997,11,315,11,6,0,1997-11-11 06:00:00,17.9,1997-11-11 13:00:00,1997-11-11 13:00:00,13,315
1997,11,315,11,15,45,1997-11-11 15:45:00,18.2,1997-11-11 22:45:00,1997-11-11 23:00:00,23,315
1997,11,316,12,14,45,1997-11-12 14:45:00,35.5,1997-11-12 21:45:00,1997-11-12 22:00:00,22,316
1997,11,317,13,6,0,1997-11-13 06:00:00,39.8,1997-11-13 13:00:00,1997-11-13 13:00:00,13,317
1997,11,317,13,14,45,1997-11-13 14:45:00,33.0,1997-11-13 21:45:00,1997-11-13 22:00:00,22,317
1997,11,318,14,5,45,1997-11-14 05:45:00,25.5,1997-11-14 12:45:00,1997-11-14 13:00:00,13,318
1997,11,318,14,14,45,1997-11-14 14:45:00,20.9,1997-11-14 21:45:00,1997-11-14 22:00:00,22,318
1997,11,319,15,6,15,1997-11-15 06:15:00,21.1,1997-11-15 13:15:00,1997-11-15 13:00:00,13,319
1997,11,319,15,15,15,1997-11-15 15:15:00,16.3,1997-11-15 22:15:00,1997-11-15 22:00:00,22,319
1997,11,320,16,6,45,1997-11-16 06:45:00,21.1,1997-11-16 13:45:00,1997-11-16 14:00:00,14,320
1997,11,320,16,14,45,1997-11-16 14:45:00,14.2,1997-11-16 21:45:00,1997-11-16 22:00:00,22,320
1997,11,321,17,5,30,1997-11-17 05:30:00,20.1,1997-11-17 12:30:00,1997-11-17 12:00:00,12,321
1997,11,321,17,15,30,1997-11-17 15:30:00,13.1,1997-11-17 22:30:00,1997-11-17 22:00:00,22,321
1997,11,322,18,5,45,1997-11-18 05:45:00,19.4,1997-11-18 12:45:00,1997-11-18 13:00:00,13,322
1997,11,322,18,15,15,1997-11-18 15:15:00,11.2,1997-11-18 22:15:00,1997-11-18 22:00:00,22,322
1997,11,323,19,6,0,1997-11-19 06:00:00,14.1,1997-11-19 13:00:00,1997-11-19 13:00:00,13,323
1997,11,323,19,15,15,1997-11-19 15:15:00,10.2,1997-11-19 22:15:00,1997-11-19 22:00:00,22,323
1997,11,324,20,5,30,1997-11-20 05:30:00,13.6,1997-11-20 12:30:00,1997-11-20 12:00:00,12,324
1997,11,324,20,15,30,1997-11-20 15:30:00,10.5,1997-11-20 22:30:00,1997-11-20 22:00:00,22,324
